Generation,Population,Score,Steps,Fitness
72,95,45,2070,0.9782608695652174
72,96,43,2064,0.8958333333333334
72,97,48,2448,0.9411764705882353
72,98,45,1665,1.2162162162162162
72,99,52,1924,1.4054054054054055
73,0,45,2205,0.9183673469387755
73,1,50,2600,0.9615384615384616
73,2,53,2120,1.325
73,3,53,1484,1.8928571428571428
73,4,46,1886,1.1219512195121952
73,5,52,2184,1.2380952380952381
73,6,49,1029,2.3333333333333335
73,7,54,2700,1.08
73,8,45,990,2.0454545454545454
73,9,54,1242,2.347826086956522
73,10,47,2115,1.0444444444444445
73,11,53,1537,1.8275862068965518
73,12,49,1372,1.75
73,13,53,2597,1.0816326530612246
73,14,45,2295,0.8823529411764706
73,15,53,1325,2.12
73,16,44,1320,1.4666666666666666
73,17,51,2499,1.0408163265306123
73,18,51,2499,1.0408163265306123
73,19,48,1104,2.0869565217391304
73,20,49,2646,0.9074074074074074
73,21,48,960,2.4
73,22,50,2450,1.0204081632653061
73,23,52,1820,1.4857142857142858
73,24,47,1175,1.88
73,25,45,2160,0.9375
73,26,51,1836,1.4166666666666667
73,27,44,2288,0.8461538461538461
73,28,47,2256,0.9791666666666666
73,29,44,2200,0.88
73,30,45,1935,1.0465116279069768
73,31,54,1188,2.4545454545454546
73,32,45,1575,1.2857142857142858
73,33,50,1400,1.7857142857142858
73,34,53,1007,2.789473684210526
73,35,52,2392,1.1304347826086956
73,36,46,1380,1.5333333333333334
73,37,53,2650,1.06
73,38,47,1927,1.146341463414634
73,39,45,990,2.0454545454545454
73,40,48,2352,0.9795918367346939
73,41,53,2809,1.0
73,42,45,1665,1.2162162162162162
73,43,48,1680,1.3714285714285714
73,44,45,1305,1.5517241379310345
73,45,50,1900,1.3157894736842106
73,46,48,2400,0.96
73,47,46,1656,1.2777777777777777
73,48,53,1643,1.7096774193548387
73,49,51,1530,1.7
73,50,46,2162,0.9787234042553191
73,51,48,1824,1.263157894736842
73,52,47,2397,0.9215686274509803
73,53,45,2115,0.9574468085106383
73,54,49,1127,2.130434782608696
73,55,45,855,2.3684210526315788
73,56,46,2438,0.8679245283018868
73,57,50,1600,1.5625
73,58,50,2150,1.1627906976744187
73,59,45,1260,1.6071428571428572
73,60,47,1598,1.3823529411764706
73,61,44,2112,0.9166666666666666
73,62,52,1924,1.4054054054054055
73,63,45,2115,0.9574468085106383
73,64,53,1007,2.789473684210526
73,65,51,2448,1.0625
73,66,49,1274,1.8846153846153846
73,67,53,2120,1.325
73,68,45,2205,0.9183673469387755
73,69,54,1404,2.076923076923077
73,70,47,2491,0.8867924528301887
73,71,50,1200,2.0833333333333335
73,72,53,1855,1.5142857142857142
73,73,47,1081,2.0434782608695654
73,74,44,2244,0.8627450980392157
73,75,46,1794,1.1794871794871795
73,76,45,2160,0.9375
73,77,49,1568,1.53125
73,78,48,1536,1.5
73,79,47,2538,0.8703703703703703
73,80,46,2070,1.0222222222222221
73,81,48,1632,1.411764705882353
73,82,46,1150,1.84
73,83,52,2132,1.2682926829268293
73,84,45,2250,0.9
73,85,49,1960,1.225
73,86,50,1650,1.5151515151515151
73,87,44,2288,0.8461538461538461
73,88,44,1804,1.0731707317073171
73,89,46,1886,1.1219512195121952
73,90,52,1300,2.08
73,91,49,2107,1.1395348837209303
73,92,47,2209,1.0
73,93,51,1275,2.04
73,94,47,1222,1.8076923076923077
73,95,52,2496,1.0833333333333333
73,96,54,2484,1.173913043478261
73,97,44,1100,1.76
73,98,54,1728,1.6875
73,99,51,1734,1.5
74,0,53,1908,1.4722222222222223
74,1,53,1537,1.8275862068965518
74,2,45,2340,0.8653846153846154
74,3,52,1716,1.5757575757575757
74,4,51,2499,1.0408163265306123
74,5,54,1566,1.8620689655172413
74,6,46,1242,1.7037037037037037
74,7,48,912,2.526315789473684
74,8,48,2640,0.8727272727272727
74,9,54,1458,2.0
74,10,45,1665,1.2162162162162162
74,11,51,1989,1.3076923076923077
74,12,44,1012,1.9130434782608696
74,13,44,2068,0.9361702127659575
74,14,51,1326,1.9615384615384615
74,15,49,1078,2.227272727272727
74,16,54,1890,1.542857142857143
74,17,45,1215,1.6666666666666667
74,18,51,2652,0.9807692307692307
74,19,46,2208,0.9583333333333334
74,20,54,2754,1.0588235294117647
74,21,44,1496,1.2941176470588236
74,22,44,1364,1.4193548387096775
74,23,49,931,2.5789473684210527
74,24,52,2808,0.9629629629629629
74,25,49,2597,0.9245283018867925
74,26,44,2420,0.8
74,27,47,1222,1.8076923076923077
74,28,47,2303,0.9591836734693877
74,29,48,1440,1.6
74,30,49,1617,1.4848484848484849
74,31,48,2016,1.1428571428571428
74,32,52,1976,1.368421052631579
74,33,54,1188,2.4545454545454546
74,34,45,990,2.0454545454545454
74,35,52,2236,1.2093023255813953
74,36,47,1363,1.6206896551724137
74,37,52,1404,1.9259259259259258
74,38,45,2205,0.9183673469387755
74,39,46,966,2.1904761904761907
74,40,49,1176,2.0416666666666665
74,41,46,1150,1.84
74,42,47,1128,1.9583333333333333
74,43,54,1296,2.25
74,44,51,1071,2.4285714285714284
74,45,54,1728,1.6875
74,46,44,2200,0.88
74,47,46,1426,1.4838709677419355
74,48,48,2208,1.0434782608695652
74,49,48,2400,0.96
74,50,54,1404,2.076923076923077
74,51,44,1232,1.5714285714285714
74,52,45,2205,0.9183673469387755
74,53,46,1610,1.3142857142857143
74,54,52,2860,0.9454545454545454
74,55,44,2200,0.88
74,56,48,2400,0.96
74,57,52,1040,2.6
74,58,49,2205,1.0888888888888888
74,59,50,2700,0.9259259259259259
74,60,51,2295,1.1333333333333333
74,61,45,1440,1.40625
74,62,50,1550,1.6129032258064515
74,63,45,1080,1.875
74,64,46,2392,0.8846153846153846
74,65,44,1012,1.9130434782608696
74,66,54,2916,1.0
74,67,54,1242,2.347826086956522
74,68,51,1173,2.217391304347826
74,69,51,2295,1.1333333333333333
74,70,44,1584,1.2222222222222223
74,71,54,2214,1.3170731707317074
74,72,54,1512,1.9285714285714286
74,73,54,1458,2.0
74,74,44,1892,1.0232558139534884
74,75,50,1150,2.1739130434782608
74,76,48,2640,0.8727272727272727
74,77,50,2450,1.0204081632653061
74,78,45,945,2.142857142857143
74,79,44,1056,1.8333333333333333
74,80,51,2295,1.1333333333333333
74,81,46,2116,1.0
74,82,52,2236,1.2093023255813953
74,83,44,1936,1.0
74,84,50,2650,0.9433962264150944
74,85,50,2200,1.1363636363636365
74,86,44,2376,0.8148148148148148
74,87,52,2496,1.0833333333333333
74,88,50,1300,1.9230769230769231
74,89,49,1862,1.2894736842105263
74,90,51,2397,1.0851063829787233
74,91,48,1296,1.7777777777777777
74,92,50,950,2.6315789473684212
74,93,53,2650,1.06
74,94,49,1078,2.227272727272727
74,95,44,1540,1.2571428571428571
74,96,44,1320,1.4666666666666666
74,97,46,2116,1.0
74,98,53,2597,1.0816326530612246
74,99,44,2156,0.8979591836734694
75,0,48,2256,1.0212765957446808
75,1,45,2430,0.8333333333333334
75,2,45,1440,1.40625
75,3,48,1776,1.2972972972972974
75,4,45,1845,1.0975609756097562
75,5,53,1749,1.606060606060606
75,6,49,1029,2.3333333333333335
75,7,49,1568,1.53125
75,8,53,1166,2.409090909090909
75,9,51,2193,1.186046511627907
75,10,52,2444,1.1063829787234043
75,11,47,2068,1.0681818181818181
75,12,47,2303,0.9591836734693877
75,13,50,1750,1.4285714285714286
75,14,51,1989,1.3076923076923077
75,15,51,2499,1.0408163265306123
75,16,55,1045,2.8947368421052633
75,17,55,1375,2.2
75,18,55,1595,1.896551724137931
75,19,48,2400,0.96
75,20,46,920,2.3
75,21,51,2091,1.2439024390243902
75,22,54,1890,1.542857142857143
75,23,47,2303,0.9591836734693877
75,24,50,2300,1.0869565217391304
75,25,51,1530,1.7
75,26,53,2491,1.127659574468085
75,27,48,1392,1.6551724137931034
75,28,51,2244,1.1590909090909092
75,29,54,2322,1.255813953488372
75,30,48,2208,1.0434782608695652
75,31,45,1620,1.25
75,32,49,1372,1.75
75,33,52,1976,1.368421052631579
75,34,52,2808,0.9629629629629629
75,35,49,2303,1.0425531914893618
75,36,52,1820,1.4857142857142858
75,37,49,2499,0.9607843137254902
75,38,48,2448,0.9411764705882353
75,39,51,2142,1.2142857142857142
75,40,47,2162,1.0217391304347827
75,41,53,1007,2.789473684210526
75,42,48,2304,1.0
75,43,47,1927,1.146341463414634
75,44,55,2255,1.3414634146341464
75,45,50,1750,1.4285714285714286
75,46,47,2256,0.9791666666666666
75,47,45,1710,1.1842105263157894
75,48,53,1378,2.0384615384615383
75,49,52,2704,1.0
75,50,48,1008,2.2857142857142856
75,51,47,1880,1.175
75,52,53,1060,2.65
75,53,54,2214,1.3170731707317074
75,54,54,1728,1.6875
75,55,46,2024,1.0454545454545454
75,56,45,2340,0.8653846153846154
75,57,48,2352,0.9795918367346939
75,58,53,2597,1.0816326530612246
75,59,51,2295,1.1333333333333333
75,60,52,1404,1.9259259259259258
75,61,50,2000,1.25
75,62,47,2021,1.0930232558139534
75,63,50,2600,0.9615384615384616
75,64,50,2500,1.0
75,65,46,2116,1.0
75,66,54,2484,1.173913043478261
75,67,53,1431,1.962962962962963
75,68,45,2025,1.0
75,69,50,1550,1.6129032258064515
75,70,49,2597,0.9245283018867925
75,71,47,2397,0.9215686274509803
75,72,52,1768,1.5294117647058822
75,73,51,1224,2.125
75,74,50,2200,1.1363636363636365
75,75,47,1974,1.119047619047619
75,76,49,1568,1.53125
75,77,45,1350,1.5
75,78,49,1715,1.4
75,79,54,1728,1.6875
75,80,52,2132,1.2682926829268293
75,81,48,960,2.4
75,82,54,2430,1.2
75,83,53,2438,1.1521739130434783
75,84,50,2300,1.0869565217391304
75,85,55,2750,1.1
75,86,48,2352,0.9795918367346939
75,87,51,1887,1.3783783783783783
75,88,46,1288,1.6428571428571428
75,89,47,1974,1.119047619047619
75,90,52,1560,1.7333333333333334
75,91,53,2067,1.358974358974359
75,92,55,2090,1.4473684210526316
75,93,55,2090,1.4473684210526316
75,94,53,2385,1.1777777777777778
75,95,50,1150,2.1739130434782608
75,96,47,987,2.238095238095238
75,97,47,1457,1.5161290322580645
75,98,50,2050,1.2195121951219512
75,99,50,1750,1.4285714285714286
76,0,46,1794,1.1794871794871795
76,1,48,2592,0.8888888888888888
76,2,55,1430,2.1153846153846154
76,3,52,2652,1.0196078431372548
76,4,47,940,2.35
76,5,55,2640,1.1458333333333333
76,6,54,2970,0.9818181818181818
76,7,49,1078,2.227272727272727
76,8,47,1551,1.4242424242424243
76,9,49,2009,1.1951219512195121
76,10,50,2300,1.0869565217391304
76,11,50,1950,1.2820512820512822
76,12,53,2491,1.127659574468085
76,13,51,2091,1.2439024390243902
76,14,51,1224,2.125
76,15,47,2350,0.94
76,16,54,1890,1.542857142857143
76,17,55,2860,1.0576923076923077
76,18,53,2915,0.9636363636363636
76,19,46,874,2.4210526315789473
76,20,47,2444,0.9038461538461539
76,21,56,1064,2.9473684210526314
76,22,46,1610,1.3142857142857143
76,23,50,1400,1.7857142857142858
76,24,47,1504,1.46875
76,25,47,1269,1.7407407407407407
76,26,56,1456,2.1538461538461537
76,27,56,1120,2.8
76,28,53,2226,1.2619047619047619
76,29,55,2200,1.375
76,30,49,1225,1.96
76,31,47,1786,1.236842105263158
76,32,48,1392,1.6551724137931034
76,33,51,1836,1.4166666666666667
76,34,50,1800,1.3888888888888888
76,35,46,2530,0.8363636363636363
76,36,50,950,2.6315789473684212
76,37,51,1020,2.55
76,38,49,1078,2.227272727272727
76,39,46,2392,0.8846153846153846
76,40,56,1792,1.75
76,41,48,1008,2.2857142857142856
76,42,51,1326,1.9615384615384615
76,43,46,1196,1.7692307692307692
76,44,55,2585,1.1702127659574468
76,45,48,2496,0.9230769230769231
76,46,49,1029,2.3333333333333335
76,47,53,2756,1.0192307692307692
76,48,53,2544,1.1041666666666667
76,49,53,2491,1.127659574468085
76,50,56,3024,1.037037037037037
76,51,50,2200,1.1363636363636365
76,52,48,1344,1.7142857142857142
76,53,51,1581,1.6451612903225807
76,54,55,3080,0.9821428571428571
76,55,48,1344,1.7142857142857142
76,56,54,1782,1.6363636363636365
76,57,50,2050,1.2195121951219512
76,58,46,1426,1.4838709677419355
76,59,46,1518,1.393939393939394
76,60,51,2448,1.0625
76,61,50,1900,1.3157894736842106
76,62,47,1692,1.3055555555555556
76,63,52,1144,2.3636363636363638
76,64,51,2856,0.9107142857142857
76,65,54,2700,1.08
76,66,52,2548,1.0612244897959184
76,67,55,1045,2.8947368421052633
76,68,54,1566,1.8620689655172413
76,69,52,1040,2.6
76,70,50,1750,1.4285714285714286
76,71,55,1815,1.6666666666666667
76,72,53,2279,1.2325581395348837
76,73,48,1968,1.170731707317073
76,74,54,2916,1.0
76,75,47,1974,1.119047619047619
76,76,47,2585,0.8545454545454545
76,77,55,1045,2.8947368421052633
76,78,47,1128,1.9583333333333333
76,79,52,2860,0.9454545454545454
76,80,49,2107,1.1395348837209303
76,81,49,1421,1.6896551724137931
76,82,49,1127,2.130434782608696
76,83,52,1976,1.368421052631579
76,84,47,940,2.35
76,85,48,2592,0.8888888888888888
76,86,54,2322,1.255813953488372
76,87,46,2162,0.9787234042553191
76,88,56,1568,2.0
76,89,55,1265,2.391304347826087
76,90,49,2646,0.9074074074074074
76,91,46,1150,1.84
76,92,46,1196,1.7692307692307692
76,93,53,1007,2.789473684210526
76,94,46,1840,1.15
76,95,46,1748,1.2105263157894737
76,96,55,2750,1.1
76,97,49,2303,1.0425531914893618
76,98,53,2915,0.9636363636363636
76,99,46,1334,1.5862068965517242
77,0,54,2538,1.148936170212766
77,1,54,2754,1.0588235294117647
77,2,48,1776,1.2972972972972974
77,3,56,2072,1.5135135135135136
77,4,50,2350,1.0638297872340425
77,5,55,2475,1.2222222222222223
77,6,56,1120,2.8
77,7,48,2256,1.0212765957446808
77,8,46,1196,1.7692307692307692
77,9,55,2200,1.375
77,10,54,1404,2.076923076923077
77,11,53,2014,1.394736842105263
77,12,49,1715,1.4
77,13,46,1564,1.3529411764705883
77,14,49,1862,1.2894736842105263
77,15,54,2808,1.0384615384615385
77,16,54,2376,1.2272727272727273
77,17,46,1978,1.069767441860465
77,18,48,1776,1.2972972972972974
77,19,54,1458,2.0
77,20,56,1120,2.8
77,21,56,2912,1.0769230769230769
77,22,51,2193,1.186046511627907
77,23,53,2226,1.2619047619047619
77,24,48,2208,1.0434782608695652
77,25,51,2193,1.186046511627907
77,26,55,2365,1.2790697674418605
77,27,55,2090,1.4473684210526316
77,28,50,1650,1.5151515151515151
77,29,52,1768,1.5294117647058822
77,30,46,1288,1.6428571428571428
77,31,55,1760,1.71875
77,32,53,2650,1.06
77,33,55,2805,1.0784313725490196
77,34,52,2288,1.1818181818181819
77,35,53,1643,1.7096774193548387
77,36,52,2496,1.0833333333333333
77,37,49,1078,2.227272727272727
77,38,50,2300,1.0869565217391304
77,39,54,2430,1.2
77,40,53,1802,1.5588235294117647
77,41,56,2856,1.0980392156862746
77,42,49,2352,1.0208333333333333
77,43,53,2968,0.9464285714285714
77,44,54,2970,0.9818181818181818
77,45,54,2916,1.0
77,46,51,2193,1.186046511627907
77,47,52,1612,1.6774193548387097
77,48,52,2392,1.1304347826086956
77,49,51,1581,1.6451612903225807
77,50,50,2100,1.1904761904761905
77,51,56,2352,1.3333333333333333
77,52,55,2255,1.3414634146341464
77,53,50,1000,2.5
77,54,48,1248,1.8461538461538463
77,55,51,2397,1.0851063829787233
77,56,47,1128,1.9583333333333333
77,57,46,2254,0.9387755102040817
77,58,47,1645,1.3428571428571427
77,59,49,1470,1.6333333333333333
77,60,55,1210,2.5
77,61,54,1026,2.8421052631578947
77,62,51,2754,0.9444444444444444
77,63,52,1300,2.08
77,64,55,2860,1.0576923076923077
77,65,46,2162,0.9787234042553191
77,66,46,1748,1.2105263157894737
77,67,50,1600,1.5625
77,68,51,2397,1.0851063829787233
77,69,47,1974,1.119047619047619
77,70,46,1978,1.069767441860465
77,71,52,1664,1.625
77,72,52,1040,2.6
77,73,54,1458,2.0
77,74,47,1927,1.146341463414634
77,75,55,1210,2.5
77,76,50,2750,0.9090909090909091
77,77,53,1961,1.4324324324324325
77,78,55,2310,1.3095238095238095
77,79,55,2585,1.1702127659574468
77,80,46,1564,1.3529411764705883
77,81,51,2652,0.9807692307692307
77,82,46,2024,1.0454545454545454
77,83,46,1932,1.0952380952380953
77,84,50,2100,1.1904761904761905
77,85,47,1551,1.4242424242424243
77,86,47,1457,1.5161290322580645
77,87,50,2550,0.9803921568627451
77,88,46,2392,0.8846153846153846
77,89,49,2058,1.1666666666666667
77,90,49,2156,1.1136363636363635
77,91,55,1650,1.8333333333333333
77,92,49,1715,1.4
77,93,56,1680,1.8666666666666667
77,94,52,2028,1.3333333333333333
77,95,56,2632,1.1914893617021276
77,96,48,2544,0.9056603773584906
77,97,49,2548,0.9423076923076923
77,98,50,1000,2.5
77,99,46,1242,1.7037037037037037
78,0,55,3025,1.0
78,1,48,1536,1.5
78,2,48,1632,1.411764705882353
78,3,53,1166,2.409090909090909
78,4,54,2646,1.1020408163265305
78,5,53,2173,1.2926829268292683
78,6,56,2072,1.5135135135135136
78,7,53,1378,2.0384615384615383
78,8,51,2091,1.2439024390243902
78,9,49,1176,2.0416666666666665
78,10,50,1450,1.7241379310344827
78,11,48,1200,1.92
78,12,57,1596,2.0357142857142856
78,13,47,1880,1.175
78,14,57,1653,1.9655172413793103
78,15,49,1568,1.53125
78,16,53,2120,1.325
78,17,48,1152,2.0
78,18,57,3135,1.0363636363636364
78,19,48,1200,1.92
78,20,47,1363,1.6206896551724137
78,21,56,1848,1.696969696969697
78,22,56,1232,2.5454545454545454
78,23,53,2915,0.9636363636363636
78,24,49,2401,1.0
78,25,50,1850,1.3513513513513513
78,26,48,2064,1.1162790697674418
78,27,55,1100,2.75
78,28,50,1450,1.7241379310344827
78,29,57,1710,1.9
78,30,48,1392,1.6551724137931034
78,31,55,2585,1.1702127659574468
78,32,54,1026,2.8421052631578947
78,33,49,1372,1.75
78,34,57,2679,1.2127659574468086
78,35,55,2255,1.3414634146341464
78,36,52,2808,0.9629629629629629
78,37,51,1071,2.4285714285714284
78,38,47,893,2.473684210526316
78,39,48,1008,2.2857142857142856
78,40,54,2754,1.0588235294117647
78,41,47,1175,1.88
78,42,55,2640,1.1458333333333333
78,43,48,1584,1.4545454545454546
78,44,55,2860,1.0576923076923077
78,45,51,1938,1.3421052631578947
78,46,56,1288,2.4347826086956523
78,47,57,1824,1.78125
78,48,55,2090,1.4473684210526316
78,49,56,2072,1.5135135135135136
78,50,54,1026,2.8421052631578947
78,51,49,2107,1.1395348837209303
78,52,51,2856,0.9107142857142857
78,53,51,2601,1.0
78,54,48,1872,1.2307692307692308
78,55,55,1265,2.391304347826087
78,56,52,1248,2.1666666666666665
78,57,51,2397,1.0851063829787233
78,58,47,893,2.473684210526316
78,59,55,1045,2.8947368421052633
78,60,50,1300,1.9230769230769231
78,61,47,1504,1.46875
78,62,49,2107,1.1395348837209303
78,63,57,1710,1.9
78,64,54,1026,2.8421052631578947
78,65,51,2856,0.9107142857142857
78,66,55,1595,1.896551724137931
78,67,57,1995,1.6285714285714286
78,68,47,1880,1.175
78,69,50,2600,0.9615384615384616
78,70,56,2240,1.4
78,71,56,3080,1.018181818181818
78,72,51,1224,2.125
78,73,53,2915,0.9636363636363636
78,74,47,2068,1.0681818181818181
78,75,53,1749,1.606060606060606
78,76,54,1890,1.542857142857143
78,77,56,2072,1.5135135135135136
78,78,47,1739,1.2702702702702702
78,79,48,2592,0.8888888888888888
78,80,52,988,2.736842105263158
78,81,53,1272,2.2083333333333335
78,82,55,2915,1.0377358490566038
78,83,54,2862,1.0188679245283019
78,84,52,1456,1.8571428571428572
78,85,53,2385,1.1777777777777778
78,86,52,1248,2.1666666666666665
78,87,54,2322,1.255813953488372
78,88,55,1375,2.2
78,89,52,2184,1.2380952380952381
78,90,55,2640,1.1458333333333333
78,91,57,2166,1.5
78,92,56,3136,1.0
78,93,52,2860,0.9454545454545454
78,94,50,2100,1.1904761904761905
78,95,55,2255,1.3414634146341464
78,96,47,1316,1.6785714285714286
78,97,53,1855,1.5142857142857142
78,98,54,1836,1.588235294117647
78,99,54,1350,2.16
79,0,57,2907,1.1176470588235294
79,1,49,2107,1.1395348837209303
79,2,48,2688,0.8571428571428571
79,3,55,2420,1.25
79,4,54,1296,2.25
79,5,53,1802,1.5588235294117647
79,6,52,2496,1.0833333333333333
79,7,49,2744,0.875
79,8,56,2352,1.3333333333333333
79,9,47,2444,0.9038461538461539
79,10,57,1311,2.4782608695652173
79,11,49,2597,0.9245283018867925
79,12,49,2009,1.1951219512195121
79,13,55,1925,1.5714285714285714
79,14,55,1210,2.5
79,15,56,1792,1.75
79,16,55,1980,1.5277777777777777
79,17,56,1904,1.6470588235294117
79,18,57,2451,1.3255813953488371
79,19,51,2040,1.275
79,20,47,2115,1.0444444444444445
79,21,50,1700,1.4705882352941178
79,22,56,2464,1.2727272727272727
79,23,55,2035,1.4864864864864864
79,24,54,1404,2.076923076923077
79,25,47,2021,1.0930232558139534
79,26,50,1800,1.3888888888888888
79,27,54,1728,1.6875
79,28,48,2208,1.0434782608695652
79,29,57,1710,1.9
79,30,57,2736,1.1875
79,31,57,2622,1.2391304347826086
79,32,53,2226,1.2619047619047619
79,33,47,1833,1.205128205128205
79,34,48,1440,1.6
79,35,57,1824,1.78125
79,36,53,1431,1.962962962962963
79,37,55,1375,2.2
79,38,56,2352,1.3333333333333333
79,39,47,2068,1.0681818181818181
79,40,47,2444,0.9038461538461539
79,41,57,2166,1.5
79,42,57,1368,2.375
79,43,56,3024,1.037037037037037
79,44,49,1813,1.3243243243243243
79,45,56,2632,1.1914893617021276
79,46,54,1350,2.16
79,47,52,2184,1.2380952380952381
79,48,52,2236,1.2093023255813953
79,49,47,1363,1.6206896551724137
79,50,55,1210,2.5
79,51,52,1352,2.0
79,52,51,969,2.6842105263157894
79,53,48,1344,1.7142857142857142
79,54,47,1363,1.6206896551724137
79,55,57,2622,1.2391304347826086
79,56,56,2408,1.302325581395349
79,57,51,1632,1.59375
79,58,52,2340,1.1555555555555554
79,59,48,1680,1.3714285714285714
79,60,50,2800,0.8928571428571429
79,61,55,1045,2.8947368421052633
79,62,51,1326,1.9615384615384615
79,63,52,2444,1.1063829787234043
79,64,48,1392,1.6551724137931034
79,65,50,1750,1.4285714285714286
79,66,57,2451,1.3255813953488371
79,67,51,1224,2.125
79,68,55,2200,1.375
79,69,52,1352,2.0
79,70,48,1200,1.92
79,71,50,1900,1.3157894736842106
79,72,57,2907,1.1176470588235294
79,73,53,1378,2.0384615384615383
79,74,55,1320,2.2916666666666665
79,75,48,2544,0.9056603773584906
79,76,48,1296,1.7777777777777777
79,77,57,1767,1.8387096774193548
79,78,54,2646,1.1020408163265305
79,79,56,2016,1.5555555555555556
79,80,51,2040,1.275
79,81,55,1100,2.75
79,82,50,2150,1.1627906976744187
79,83,50,1100,2.272727272727273
79,84,55,2090,1.4473684210526316
79,85,53,1643,1.7096774193548387
79,86,49,1274,1.8846153846153846
79,87,51,2142,1.2142857142857142
79,88,52,1300,2.08
79,89,55,2035,1.4864864864864864
79,90,57,2565,1.2666666666666666
79,91,52,2236,1.2093023255813953
79,92,53,1590,1.7666666666666666
79,93,56,1624,1.9310344827586208
79,94,47,2632,0.8392857142857143
79,95,55,3080,0.9821428571428571
79,96,49,2548,0.9423076923076923
79,97,55,1815,1.6666666666666667
79,98,52,1508,1.793103448275862
79,99,54,1026,2.8421052631578947
80,0,54,1566,1.8620689655172413
80,1,57,1368,2.375
80,2,56,2576,1.2173913043478262
80,3,48,2160,1.0666666666666667
80,4,53,2650,1.06
80,5,55,2530,1.1956521739130435
80,6,57,1824,1.78125
80,7,58,2204,1.5263157894736843
80,8,48,1728,1.3333333333333333
80,9,53,1484,1.8928571428571428
80,10,49,1519,1.5806451612903225
80,11,56,2408,1.302325581395349
80,12,53,1590,1.7666666666666666
80,13,55,2090,1.4473684210526316
80,14,49,2450,0.98
80,15,55,1430,2.1153846153846154
80,16,49,1274,1.8846153846153846
80,17,56,2072,1.5135135135135136
80,18,51,2601,1.0
80,19,48,1056,2.1818181818181817
80,20,51,1683,1.5454545454545454
80,21,56,1176,2.6666666666666665
80,22,58,2494,1.3488372093023255
80,23,54,1998,1.4594594594594594
80,24,50,2050,1.2195121951219512
80,25,48,1488,1.5483870967741935
80,26,58,1798,1.8709677419354838
80,27,58,1682,2.0
80,28,53,1007,2.789473684210526
80,29,48,2160,1.0666666666666667
80,30,58,1798,1.8709677419354838
80,31,52,1248,2.1666666666666665
80,32,56,1288,2.4347826086956523
80,33,51,1428,1.8214285714285714
80,34,51,969,2.6842105263157894
80,35,52,1092,2.4761904761904763
80,36,53,2915,0.9636363636363636
80,37,54,1998,1.4594594594594594
80,38,55,2365,1.2790697674418605
80,39,55,1045,2.8947368421052633
80,40,50,1850,1.3513513513513513
80,41,50,1750,1.4285714285714286
80,42,55,1485,2.037037037037037
80,43,52,1560,1.7333333333333334
80,44,57,1311,2.4782608695652173
80,45,54,2754,1.0588235294117647
80,46,48,2064,1.1162790697674418
80,47,58,1276,2.6363636363636362
80,48,48,2208,1.0434782608695652
80,49,56,2520,1.2444444444444445
80,50,58,2262,1.4871794871794872
80,51,51,2601,1.0
80,52,50,2500,1.0
80,53,51,2040,1.275
80,54,49,2401,1.0
80,55,56,2520,1.2444444444444445
80,56,53,1166,2.409090909090909
80,57,50,950,2.6315789473684212
80,58,53,1961,1.4324324324324325
80,59,56,2464,1.2727272727272727
80,60,52,2392,1.1304347826086956
80,61,53,2809,1.0
80,62,56,1680,1.8666666666666667
80,63,53,1272,2.2083333333333335
80,64,54,1458,2.0
80,65,55,1210,2.5
80,66,56,2464,1.2727272727272727
80,67,51,1479,1.7586206896551724
80,68,55,2860,1.0576923076923077
80,69,51,2040,1.275
80,70,52,1196,2.260869565217391
80,71,48,2640,0.8727272727272727
80,72,56,2352,1.3333333333333333
80,73,51,2346,1.108695652173913
80,74,56,1288,2.4347826086956523
80,75,57,1824,1.78125
80,76,49,2156,1.1136363636363635
80,77,57,1938,1.6764705882352942
80,78,49,1666,1.4411764705882353
80,79,51,2754,0.9444444444444444
80,80,52,1768,1.5294117647058822
80,81,52,1508,1.793103448275862
80,82,53,2544,1.1041666666666667
80,83,57,1311,2.4782608695652173
80,84,50,2250,1.1111111111111112
80,85,52,2600,1.04
80,86,52,2496,1.0833333333333333
80,87,49,2646,0.9074074074074074
80,88,51,2856,0.9107142857142857
80,89,53,1643,1.7096774193548387
80,90,57,3192,1.0178571428571428
80,91,49,1421,1.6896551724137931
80,92,50,2750,0.9090909090909091
80,93,51,2805,0.9272727272727272
80,94,54,1512,1.9285714285714286
80,95,56,2184,1.435897435897436
80,96,54,1512,1.9285714285714286
80,97,52,1300,2.08
80,98,57,1311,2.4782608695652173
80,99,54,2538,1.148936170212766
81,0,50,2650,0.9433962264150944
81,1,56,1232,2.5454545454545454
81,2,53,2332,1.2045454545454546
81,3,51,1224,2.125
81,4,56,2576,1.2173913043478262
81,5,52,2652,1.0196078431372548
81,6,56,2688,1.1666666666666667
81,7,54,1080,2.7
81,8,54,1566,1.8620689655172413
81,9,52,2756,0.9811320754716981
81,10,54,1782,1.6363636363636365
81,11,54,1350,2.16
81,12,49,2450,0.98
81,13,53,1060,2.65
81,14,55,2090,1.4473684210526316
81,15,51,2550,1.02
81,16,52,2080,1.3
81,17,59,2773,1.2553191489361701
81,18,57,1482,2.1923076923076925
81,19,56,1680,1.8666666666666667
81,20,49,2254,1.065217391304348
81,21,59,1888,1.84375
81,22,52,2652,1.0196078431372548
81,23,55,2695,1.1224489795918366
81,24,51,1071,2.4285714285714284
81,25,51,1122,2.3181818181818183
81,26,55,2915,1.0377358490566038
